21,3,437.99,258.79,39.55000000000001,25.839999999999975,1,1,1.0
21,4,423.18,305.74,100.56,56.06,1,1,1.0
21,5,25.16,281.0,23.94,22.620000000000005,1,1,1.0
22,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
22,3,432.37,258.44,39.55000000000001,25.839999999999975,1,1,1.0
22,4,405.87,310.72,100.56,56.059999999999945,1,1,1.0
22,5,24.69,281.94,23.94,22.620000000000005,1,1,1.0
23,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
23,3,426.4,257.74,39.56,25.839999999999975,1,1,1.0
23,4,387.78,312.56,100.56,56.06,1,1,1.0
23,5,23.28,280.1,23.939999999999998,25.399999999999977,1,1,1.0
24,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
24,3,419.38,259.14,39.56,25.840000000000032,1,1,1.0
24,4,367.86,315.18,105.78999999999996,58.420000000000016,1,1,1.0
24,5,21.4,281.51,23.940000000000005,25.400000000000034,1,1,1.0
25,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
25,3,413.77,258.44,39.55000000000001,25.839999999999975,1,1,1.0
25,4,350.03,318.59,105.79000000000002,58.420000000000016,1,1,1.0
25,5,20.46,281.98,23.939999999999998,25.399999999999977,1,1,1.0
26,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
26,3,407.45,257.03,39.55000000000001,25.850000000000023,1,1,1.0
26,4,329.06,320.95,109.44,60.75,1,1,1.0
26,5,18.11,282.92,23.939999999999998,25.389999999999986,1,1,1.0
27,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
27,3,397.62,258.79,39.56,25.839999999999975,1,1,0.0
27,4,307.03,326.46,112.61000000000001,60.75,1,1,1.0
27,5,15.29,284.33,23.939999999999998,25.390000000000043,1,1,1.0
28,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
28,3,407.8,256.33,23.399999999999977,25.840000000000032,1,1,0.0
28,4,287.11,328.55,118.38999999999999,60.75,1,1,1.0
28,5,11.53,285.74,23.949999999999996,25.389999999999986,1,1,1.0
29,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
29,3,389.5,256.33,41.69999999999999,25.840000000000032,1,1,0.0
29,4,264.56,333.54,119.44,60.73999999999995,1,1,1.0
29,5,10.12,285.74,23.950000000000003,25.389999999999986,1,1,1.0
30,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
30,3,379.32,254.22,41.69999999999999,25.849999999999994,1,1,0.0
30,4,243.06,337.73,124.63999999999999,60.75,1,1,1.0
30,5,6.83,286.68,23.950000000000003,25.389999999999986,1,1,1.0
31,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
31,3,371.25,251.42,41.69999999999999,25.840000000000003,1,1,0.0
31,4,223.66,342.19,124.64000000000001,60.75,1,1,1.0
31,5,3.08,286.68,23.939999999999998,25.389999999999986,1,1,1.0
32,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
32,3,364.93,249.66,41.69999999999999,25.840000000000003,1,1,0.0
32,4,199.54,345.1,127.50000000000003,64.09999999999997,1,1,1.0
32,5,0.26,286.68,23.939999999999998,25.389999999999986,1,1,1.0
33,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
33,3,360.72,249.9,41.69999999999999,25.840000000000003,1,1,0.0
33,4,175.15,349.03,130.4,64.10000000000002,1,1,1.0
33,5,0.26,286.68,21.54,25.389999999999986,1,1,1.0
34,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
34,3,356.51,250.13,41.69,25.840000000000032,1,1,0.0
34,4,147.62,351.09,137.71999999999997,68.07000000000005,1,1,1.0
34,5,0.0,286.68,18.5,25.389999999999986,1,1,1.0
35,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
35,3,352.29,250.36,41.69999999999999,25.849999999999966,1,1,0.0
35,4,126.12,356.59,137.71999999999997,68.08000000000004,1,1,1.0
35,5,0.0,292.32,15.21,25.389999999999986,1,1,1.0
36,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
36,3,346.68,250.01,41.69999999999999,25.850000000000023,1,1,0.0
36,4,100.17,360.8,143.52999999999997,69.89999999999998,1,1,1.0
36,5,0.0,294.2,10.51,25.389999999999986,1,1,1.0
37,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
37,3,342.47,250.01,41.69,25.850000000000023,1,1,0.0
37,4,71.59,366.83,148.51,69.90000000000003,1,1,1.0
38,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
38,3,332.64,252.12,41.69999999999999,25.839999999999975,1,1,0.0
38,4,45.63,368.1,153.77,75.44999999999999,1,1,1.0
39,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
39,3,324.21,251.06,41.700000000000045,25.850000000000023,1,1,0.0
39,4,17.06,372.6,159.04,77.5,1,1,1.0
40,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
40,3,315.79,251.06,41.69999999999999,25.850000000000023,1,1,0.0
40,4,0.0,378.37,151.98,77.5,1,1,1.0
41,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
41,3,311.58,250.01,41.69999999999999,25.840000000000032,1,1,0.0
41,4,0.0,382.83,125.76,77.5,1,1,1.0
42,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
42,3,305.96,248.61,41.700000000000045,25.839999999999975,1,1,0.0
42,4,0.0,385.45,98.49,79.03000000000003,1,1,1.0
43,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
43,3,297.89,247.55,41.69999999999999,25.849999999999966,1,1,0.0
43,4,0.0,385.71,77.26,79.03000000000003,1,1,1.0
44,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
44,3,292.27,247.55,41.700000000000045,25.849999999999966,1,1,0.0
44,4,0.0,390.69,49.47,79.03000000000003,1,1,1.0
45,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
45,3,282.8,249.31,41.69,25.839999999999975,1,1,0.0
45,4,0.0,410.4,25.87,64.04000000000002,1,1,1.0
46,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
46,3,276.48,249.31,41.69999999999999,25.839999999999975,1,1,0.0
47,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
47,3,271.21,248.96,41.700000000000045,25.840000000000003,1,1,0.0
48,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
48,3,263.49,248.96,41.69999999999999,25.840000000000003,1,1,0.0
49,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
49,3,254.72,248.61,41.690000000000026,25.839999999999975,1,1,0.0
50,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
50,3,247.7,247.91,41.69,25.840000000000003,1,1,0.0
51,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
51,3,242.08,248.26,41.69999999999996,25.840000000000032,1,1,0.0
51,6,947.79,227.84,12.210000000000036,54.83000000000001,1,1,1.0
52,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
52,3,236.46,247.2,41.70000000000002,25.850000000000023,1,1,0.0
52,6,942.9,227.84,17.100000000000023,54.83000000000001,1,1,1.0
53,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
53,3,232.6,247.2,41.70000000000002,25.850000000000023,1,1,0.0
53,6,940.05,227.84,19.950000000000045,57.23999999999998,1,1,1.0
54,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
54,3,225.93,247.91,41.69999999999999,25.840000000000003,1,1,0.0
54,6,937.2,227.84,22.799999999999955,59.66,1,1,1.0
55,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
55,3,219.62,246.15,41.69,25.840000000000003,1,1,0.0
55,6,932.7,227.84,27.299999999999955,61.359999999999985,1,1,1.0
56,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
56,3,212.6,245.45,41.69,25.840000000000032,1,1,0.0
56,6,922.5,227.84,37.5,65.35999999999999,1,1,1.0
57,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
57,3,204.17,245.45,41.70000000000002,25.840000000000032,1,1,0.0
57,6,919.65,227.84,40.35000000000002,65.35999999999999,1,1,1.0
58,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
58,3,197.5,246.15,41.69999999999999,25.840000000000003,1,1,0.0
58,6,916.8,227.84,43.200000000000045,65.35999999999999,1,1,1.0
59,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
59,3,187.33,246.5,41.69,25.850000000000023,1,1,0.0
59,6,910.3,227.84,49.700000000000045,65.35999999999999,1,1,1.0
59,7,912.78,237.44,8.019999999999982,27.05000000000001,1,1,0.0
60,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
60,3,180.66,246.15,41.69,25.840000000000003,1,1,0.0
60,6,905.4,227.84,54.60000000000002,68.55999999999997,1,1,1.0
60,7,909.9,237.44,6.800000000000068,29.45999999999998,1,1,0.0
61,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
61,3,173.29,244.4,41.69,25.840000000000003,1,1,0.0
61,6,902.2,227.84,57.799999999999955,71.46000000000001,1,1,1.0
61,7,903.08,238.49,10.120000000000005,29.45999999999998,1,1,0.0
62,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
62,3,165.56,243.34,41.69999999999999,25.849999999999994,1,1,0.0
62,6,895.7,227.84,64.29999999999995,71.46000000000001,1,1,1.0
62,7,898.1,240.33,10.120000000000005,29.44999999999996,1,1,0.0
63,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
63,3,159.25,245.45,41.69,22.350000000000023,1,1,0.0
63,6,891.65,227.84,68.35000000000002,74.51000000000002,1,1,1.0
63,7,892.6,241.64,10.110000000000014,29.44999999999999,1,1,0.0
64,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
64,3,154.33,244.4,41.69999999999999,19.200000000000017,1,1,0.0
64,6,887.6,227.84,72.39999999999998,77.55999999999997,1,1,1.0
64,7,885.52,241.9,10.110000000000014,29.460000000000008,1,1,0.0
65,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
65,3,147.66,245.8,41.70000000000002,17.80000000000001,1,1,0.0
65,6,877.8,227.84,82.20000000000005,77.55999999999997,1,1,1.0
65,7,878.96,242.42,10.120000000000005,29.460000000000008,1,1,0.0
66,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
66,3,142.05,244.75,33.94999999999999,15.649999999999977,1,1,0.0
66,6,873.6,227.84,86.39999999999998,77.96000000000001,1,1,1.0
66,7,874.24,243.73,10.120000000000005,29.460000000000008,1,1,0.0
67,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
67,3,135.03,244.05,33.94999999999999,15.649999999999977,1,1,0.0
67,6,865.5,227.84,94.5,80.76000000000002,1,1,0.0
67,7,866.12,245.57,10.110000000000014,29.45999999999998,1,1,0.0
68,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
68,3,130.11,244.05,33.95999999999998,15.649999999999977,1,1,0.0
68,6,857.8,227.84,102.20000000000005,80.76000000000002,1,1,0.0
68,7,859.3,247.67,10.110000000000014,29.450000000000017,1,1,0.0
69,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
69,3,122.74,242.99,33.95,15.659999999999968,1,1,0.0
69,6,853.9,227.84,106.10000000000002,80.76000000000002,1,1,0.0
69,7,853.79,247.41,10.120000000000005,29.450000000000017,1,1,0.0
70,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
70,3,115.02,241.94,33.95,15.649999999999977,1,1,0.0
70,6,847.6,227.84,112.39999999999998,80.76000000000002,1,1,0.0
70,7,846.98,248.19,10.110000000000014,29.45999999999998,1,1,0.0
71,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
71,3,109.05,241.94,33.959999999999994,15.649999999999977,1,1,0.0
71,6,838.8,227.84,121.20000000000005,86.35999999999999,1,1,0.0
71,7,841.21,249.76,10.110000000000014,29.460000000000036,1,1,0.0
72,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
72,3,102.38,241.24,33.96000000000001,15.649999999999977,1,1,0.0
72,6,831.4,227.84,128.60000000000002,86.35999999999999,1,1,0.0
72,7,834.13,251.34,10.110000000000014,29.460000000000008,1,1,0.0
73,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
73,3,96.42,240.89,33.95,15.650000000000034,1,1,0.0
73,6,822.3,227.84,137.70000000000005,87.76000000000002,1,1,0.0
73,7,824.69,252.65,13.509999999999991,29.460000000000008,1,1,0.0
74,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
74,3,90.1,241.24,33.95,15.649999999999977,1,1,0.0
74,6,814.25,230.65,145.75,87.76000000000002,1,1,0.0
74,7,817.35,252.12,13.509999999999991,29.45999999999998,1,1,0.0
75,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
75,3,83.08,240.89,33.95,15.650000000000034,1,1,0.0
75,6,807.6,230.65,152.39999999999998,87.76000000000002,1,1,0.0
75,7,808.7,253.7,13.509999999999991,29.44999999999999,1,1,0.0
76,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
76,3,76.06,239.48,33.95,15.659999999999997,1,1,0.0
76,6,807.25,233.11,152.39999999999998,87.75,1,1,0.0
76,7,798.21,256.84,18.49000000000001,29.460000000000036,1,1,0.0
77,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
77,3,69.74,238.78,33.96000000000001,15.650000000000006,1,1,0.0
77,6,788.6,233.11,171.04999999999995,87.75,1,1,0.0
77,7,790.34,257.11,18.49000000000001,29.44999999999999,1,1,0.0
78,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
78,3,61.32,237.38,33.949999999999996,15.650000000000006,1,1,0.0
78,6,783.2,232.05,176.44999999999993,95.84999999999997,1,1,0.0
78,7,780.9,258.94,19.800000000000068,29.45999999999998,1,1,0.0
79,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
79,3,53.25,237.38,33.95,15.650000000000006,1,1,0.0
79,6,776.7,234.49,178.89,95.84999999999997,1,1,0.0
79,7,772.25,259.2,21.350000000000023,29.460000000000036,1,1,0.0
79,8,952.16,231.64,7.840000000000032,37.910000000000025,1,1,0.0
80,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
80,3,46.22,236.68,33.96000000000001,15.650000000000006,1,1,0.0
80,6,770.2,234.49,178.89999999999998,95.84999999999997,1,1,0.0
80,7,761.76,260.25,21.350000000000023,29.45999999999998,1,1,0.0
80,8,947.9,231.64,12.100000000000023,37.910000000000025,1,1,0.0
81,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
81,3,40.96,234.57,33.949999999999996,15.650000000000006,1,1,0.0
81,6,759.64,234.9,182.96000000000004,95.84,1,1,0.0
81,7,752.33,261.3,23.16999999999996,29.45999999999998,1,1,0.0
81,8,942.6,233.75,8.629999999999995,37.910000000000025,1,1,0.0
82,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
82,3,34.64,234.92,33.95,15.650000000000006,1,1,0.0
82,6,751.5,234.9,183.79999999999995,95.84,1,1,0.0
82,7,741.58,260.5,26.620000000000005,31.569999999999993,1,1,0.0
82,8,935.23,234.1,8.620000000000005,37.91,1,1,0.0
83,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
83,3,26.57,233.17,33.95,15.650000000000006,1,1,0.0
83,6,743.4,234.9,186.60000000000002,103.20000000000002,1,1,0.0
83,7,732.66,260.5,26.629999999999995,31.569999999999993,1,1,0.0
83,8,929.61,236.21,8.629999999999995,37.900000000000006,1,1,0.0
84,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
84,3,19.55,231.76,33.95,15.650000000000006,1,1,0.0
84,6,732.44,238.15,192.65999999999997,103.20000000000002,1,1,0.0
84,7,720.08,260.76,26.620000000000005,31.569999999999993,1,1,0.0
84,8,924.7,237.61,10.699999999999932,37.90999999999997,1,1,0.0
85,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
85,3,13.23,231.06,33.95,15.650000000000006,1,1,0.0
85,6,724.31,238.96,197.99,103.20000000000002,1,1,0.0
85,7,710.07,262.34,30.339999999999918,31.57000000000005,1,1,0.0
85,8,914.87,238.31,10.700000000000045,37.910000000000025,1,1,0.0
86,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
86,3,9.02,230.36,33.95,15.649999999999977,1,1,0.0
86,6,715.38,236.93,197.99,103.19999999999999,1,1,0.0
86,7,698.52,262.86,32.710000000000036,31.569999999999993,1,1,0.0
86,8,874.9,238.66,48.210000000000036,37.91,1,1,0.0
87,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
87,3,6.56,231.06,33.949999999999996,15.650000000000006,1,1,0.0
87,6,704.82,239.77,201.66999999999996,103.21000000000001,1,1,0.0
87,7,689.35,263.91,32.69999999999993,31.569999999999993,1,1,0.0
87,8,868.58,238.31,48.219999999999914,37.910000000000025,1,1,0.0
88,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
88,3,0.0,232.82,24.72,15.650000000000006,1,1,0.0
88,6,696.29,242.21,206.1500000000001,103.20000000000002,1,1,0.0
88,7,675.98,264.7,32.69999999999993,31.569999999999993,1,1,0.0
88,8,859.81,241.82,48.210000000000036,37.910000000000025,1,1,0.0
89,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
89,3,0.0,231.41,17.0,15.650000000000006,1,1,0.0
89,6,687.35,241.8,206.14999999999998,108.11000000000001,1,1,0.0
89,7,663.65,263.91,39.75,31.569999999999993,1,1,0.0
89,8,854.54,240.77,48.22000000000003,37.91,1,1,0.0
90,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
90,6,679.23,242.21,206.14999999999998,108.1,1,1,0.0
90,7,652.1,263.91,51.299999999999955,31.569999999999993,1,1,0.0
90,8,847.87,242.53,48.22000000000003,37.900000000000006,1,1,0.0
91,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
91,6,671.52,245.46,206.14999999999998,108.1,1,1,0.0
91,7,640.04,265.48,66.46000000000004,31.569999999999993,1,1,0.0
91,8,841.56,241.47,48.210000000000036,37.91,1,1,0.0
92,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
92,6,665.83,247.08,206.14999999999998,108.10999999999999,1,1,0.0
92,7,626.67,266.53,66.46000000000004,31.57000000000005,1,1,0.0
92,8,834.89,245.33,48.210000000000036,37.91,1,1,0.0
93,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
93,6,652.02,250.33,213.08000000000004,108.1,1,1,0.0
93,7,615.92,266.53,71.68000000000006,31.57000000000005,1,1,0.0
93,8,825.76,245.33,48.22000000000003,37.91,1,1,0.0
94,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
94,6,642.28,253.17,213.07000000000005,108.10999999999999,1,1,0.0
94,7,603.07,266.79,71.67999999999995,31.569999999999993,1,1,0.0
94,8,816.99,244.98,48.210000000000036,37.91,1,1,0.0
95,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,1.0
95,6,634.97,247.5,216.73000000000002,115.39999999999998,1,1,0.0
95,7,590.49,266.5,76.40999999999997,33.69999999999999,1,1,0.0
95,8,810.67,247.09,48.210000000000036,37.91,1,1,0.0
96,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,0.0
96,6,608.57,248.3,233.42999999999995,122.69999999999999,1,1,0.0
96,7,577.64,266.76,80.36000000000001,33.69999999999999,1,1,0.0
96,8,801.89,246.04,48.22000000000003,37.900000000000006,1,1,0.0
97,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,0.0
97,6,608.57,251.1,226.13,119.9,1,1,0.0
97,7,564.79,268.07,80.36000000000001,33.69999999999999,1,1,0.0
97,8,781.5,247.79,62.99000000000001,37.91,1,1,0.0
98,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,0.0
98,6,582.58,253.9,247.2199999999999,122.78,1,1,0.0
98,7,551.16,269.65,87.74000000000001,33.700000000000045,1,1,0.0
98,8,769.22,248.84,62.99000000000001,37.91,1,1,0.0
99,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,0.0
99,6,572.43,252.3,247.22000000000003,127.63,1,1,0.0
99,7,541.98,269.91,87.74000000000001,33.69999999999999,1,1,0.0
99,8,763.6,248.14,62.99000000000001,37.910000000000025,1,1,0.0
100,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,0.0
100,6,553.34,255.1,257.36,128.48999999999998,1,1,0.0
100,7,525.99,269.91,87.74000000000001,33.69999999999999,1,1,0.0
100,8,754.48,249.55,62.99000000000001,37.89999999999998,1,1,0.0
101,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,0.0
101,6,543.59,258.3,263.90999999999997,126.50999999999999,1,1,0.0
101,7,510.78,270.43,95.62,33.69999999999999,1,1,0.0
101,8,739.38,250.25,63.0,14.850000000000023,1,1,0.0
102,2,208.93,249.34,96.32999999999998,44.16999999999999,1,1,0.0
102,6,530.6,259.11,263.9,126.50999999999999,1,1,0.0
102,7,496.36,270.43,100.03999999999996,33.69999999999999,1,1,0.0
102,8,733.42,249.2,62.99000000000001,18.80000000000001,1,1,0.0
